GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2A	DEL	217.166	130.852	0.448	0.470	NA	NA
RB1	MUT	217.166	30.206	0.067	0.070	NA	NA
COL14A1	MUT	217.166	4.754	0.015	0.015	NA	NA
ITGAM	MUT	217.166	5.052	0.015	0.015	NA	NA
PTPRB	MUT	217.166	10.368	0.021	0.021	NA	NA
RIMS2	MUT	217.166	11.146	0.034	0.034	NA	NA
PTEN	MUT	217.166	98.043	0.290	0.314	NA	NA
CDKN2B	DEL	217.166	112.492	0.381	0.448	NA	NA
KDR	MUT	217.166	18.364	0.055	0.064	NA	NA
RYR2	MUT	7.805	13.062	0.052	0.079	NA	NA
